time,open,high,low,close
2013-02-07,0.071,0.076,0.066,0.071
2013-02-11,0.089,0.089,0.071,0.089
2013-02-12,0.086,0.096,0.086,0.086
2013-02-13,0.094,0.094,0.086,0.094
2013-02-14,0.101,0.104,0.091,0.101
2013-02-18,0.101,0.101,0.101,0.101
2013-02-19,0.119,0.119,0.099,0.119
2013-02-20,0.122,0.132,0.117,0.122
2013-02-21,0.124,0.127,0.117,0.124
2013-02-25,0.122,0.132,0.122,0.122
2013-02-26,0.122,0.132,0.117,0.122
2013-02-27,0.109,0.122,0.106,0.109
2013-02-28,0.106,0.114,0.106,0.106
2013-03-04,0.091,0.112,0.091,0.091
2013-03-05,0.099,0.109,0.096,0.099
2013-03-06,0.096,0.099,0.096,0.096
2013-03-07,0.096,0.101,0.096,0.096
2013-03-11,0.101,0.101,0.091,0.101
2013-03-12,0.101,0.104,0.096,0.101
2013-03-13,0.091,0.099,0.091,0.091
2013-03-14,0.096,0.096,0.089,0.096
2013-03-17,0.0887,0.0887,0.0887,0.0887
2013-03-18,0.086,0.089,0.073,0.086
2013-03-19,0.079,0.094,0.079,0.079
2013-03-20,0.071,0.081,0.063,0.071
2013-03-21,0.068,0.071,0.061,0.068
2013-03-25,0.076,0.076,0.063,0.076
2013-03-26,0.076,0.081,0.073,0.076
2013-03-27,0.086,0.089,0.076,0.086
2013-04-01,0.079,0.079,0.071,0.079
2013-04-02,0.076,0.081,0.073,0.076
2013-04-03,0.061,0.073,0.061,0.061
2013-04-04,0.071,0.073,0.061,0.071
2013-04-08,0.066,0.068,0.061,0.066
2013-04-09,0.071,0.094,0.066,0.071
2013-04-10,0.071,0.073,0.066,0.071
2013-04-11,0.068,0.071,0.061,0.068
2013-04-15,0.063,0.063,0.056,0.063
2013-04-16,0.056,0.061,0.056,0.056
2013-04-17,0.056,0.061,0.053,0.056
2013-04-18,0.056,0.058,0.048,0.056
2013-04-22,0.053,0.053,0.051,0.053
2013-04-23,0.053,0.053,0.051,0.053
2013-04-24,0.056,0.058,0.051,0.056
2013-04-25,0.056,0.056,0.051,0.056
2013-04-29,0.051,0.056,0.051,0.051
2013-04-30,0.051,0.056,0.048,0.051
2013-05-01,0.056,0.056,0.051,0.056
2013-05-02,0.056,0.058,0.053,0.056
2013-05-06,0.043,0.058,0.035,0.043
2013-05-07,0.043,0.046,0.041,0.043
2013-05-08,0.046,0.046,0.041,0.046
2013-05-09,0.046,0.046,0.041,0.046
2013-05-13,0.048,0.048,0.038,0.048
2013-05-14,0.048,0.051,0.046,0.048
2013-05-15,0.041,0.046,0.041,0.041
2013-05-16,0.033,0.043,0.028,0.033
2013-05-20,0.046,0.046,0.033,0.046
2013-05-21,0.046,0.051,0.043,0.046
2013-05-22,0.041,0.048,0.041,0.041
2013-05-23,0.043,0.046,0.041,0.043
2013-05-27,0.043,0.043,0.043,0.043
2013-05-28,0.048,0.048,0.041,0.048
2013-05-29,0.048,0.051,0.033,0.048
2013-05-30,0.033,0.048,0.028,0.033
2013-06-03,0.048,0.048,0.033,0.048
2013-06-04,0.048,0.051,0.046,0.048
2013-06-05,0.051,0.051,0.046,0.051
2013-06-06,0.051,0.051,0.048,0.051
2013-06-10,0.046,0.046,0.043,0.046
2013-06-11,0.046,0.056,0.046,0.046
2013-06-12,0.048,0.053,0.046,0.048
2013-06-13,0.048,0.053,0.046,0.048
2013-06-16,0.0456,0.0456,0.0456,0.0456
2013-06-17,0.046,0.051,0.043,0.046
2013-06-18,0.053,0.053,0.043,0.053
2013-06-19,0.051,0.056,0.043,0.051
2013-06-20,0.051,0.051,0.046,0.051
2013-06-23,0.0456,0.0456,0.0456,0.0456
2013-06-24,0.061,0.061,0.046,0.061
2013-06-25,0.063,0.066,0.061,0.063
2013-06-26,0.061,0.066,0.058,0.061
2013-06-27,0.056,0.058,0.051,0.056
2013-07-01,0.041,0.048,0.015,0.041
2013-07-02,0.041,0.061,0.023,0.041
2013-07-04,0.041,0.041,0.038,0.041
2013-07-08,0.046,0.051,0.035,0.046
2013-07-09,0.043,0.073,0.041,0.043
2013-07-10,0.041,0.046,0.035,0.041
2013-07-11,0.041,0.041,0.033,0.041
2013-07-15,0.041,0.041,0.025,0.041
2013-07-16,0.041,0.046,0.038,0.041
2013-07-17,0.033,0.043,0.03,0.033
2013-07-18,0.03,0.035,0.028,0.03
2013-07-22,0.035,0.035,0.01,0.035
2013-07-23,0.028,0.038,0.025,0.028
2013-07-24,0.025,0.03,0.025,0.025
2013-07-25,0.025,0.025,0.018,0.025
2013-07-29,0.03,0.03,0.02,0.03
2013-07-30,0.035,0.041,0.03,0.035
2013-07-31,0.038,0.041,0.035,0.038
2013-08-01,0.041,0.041,0.035,0.041
2013-08-05,0.038,0.046,0.035,0.046
2013-08-06,0.048,0.063,0.043,0.051
2013-08-07,0.048,0.051,0.046,0.046
2013-08-08,0.048,0.051,0.046,0.051
2013-08-11,0.0532,0.0532,0.0482,0.0532
2013-08-12,0.058,0.058,0.051,0.058
2013-08-13,0.056,0.058,0.056,0.056
2013-08-14,0.061,0.061,0.051,0.051
2013-08-15,0.051,0.056,0.051,0.051
2013-08-18,0.0456,0.0456,0.0456,0.0456
2013-08-19,0.056,0.056,0.046,0.056
2013-08-20,0.056,0.056,0.048,0.053
2013-08-21,0.051,0.051,0.033,0.046
2013-08-22,0.041,0.041,0.025,0.035
2013-08-25,0.0304,0.0355,0.0304,0.0355
2013-08-26,0.033,0.061,0.018,0.041
2013-08-27,0.041,0.043,0.038,0.041
2013-08-28,0.038,0.038,0.033,0.035
2013-08-29,0.033,0.033,0.023,0.03
2013-09-02,0.03,0.03,0.028,0.03
2013-09-03,0.028,0.03,0.02,0.025
2013-09-04,0.02,0.023,0.018,0.023
2013-09-05,0.02,0.025,0.018,0.025
2013-09-08,0.0203,0.0203,0.0203,0.0203
2013-09-09,0.025,0.025,0.01,0.025
2013-09-10,0.023,0.025,0.018,0.02
2013-09-11,0.025,0.033,0.02,0.025
2013-09-12,0.023,0.025,0.015,0.023
2013-09-15,0.0177,0.0177,0.0177,0.0177
2013-09-16,0.01,0.02,0.008,0.01
2013-09-17,0.01,0.015,0.01,0.01
2013-09-18,0.01,0.013,0.01,0.01
2013-09-19,0.01,0.015,0.005,0.01
2013-09-22,0.0152,0.0152,0.0152,0.0152
2013-09-23,0.02,0.02,0.01,0.02
2013-09-24,0.025,0.028,0.02,0.025
2013-09-25,0.02,0.025,0.018,0.02
2013-09-26,0.005,0.025,0.003,0.005
2013-09-29,0.0203,0.0203,0.0152,0.0152
2013-09-30,0.015,0.018,0.008,0.015
2013-10-01,0.03,0.03,0.013,0.03
2013-10-02,0.028,0.03,0.015,0.028
2013-10-03,0.03,0.03,0.015,0.03
2013-10-06,0.0304,0.0304,0.0304,0.0304
2013-10-07,0.035,0.043,0.023,0.035
2013-10-08,0.056,0.063,0.03,0.056
2013-10-09,0.046,0.061,0.041,0.046
2013-10-10,0.053,0.053,0.038,0.053
2013-10-14,0.071,0.071,0.071,0.071
2013-10-15,0.132,0.132,0.056,0.132
2013-10-16,0.096,0.17200001,0.091,0.096
2013-10-17,0.048,0.099,0.043,0.048
2013-10-21,0.041,0.041,0.03,0.041
2013-10-22,0.041,0.041,0.035,0.041
2013-10-23,0.035,0.038,0.035,0.035
2013-10-24,0.035,0.041,0.033,0.035
2013-10-27,0.0355,0.038,0.0355,0.0355
2013-10-28,0.043,0.043,0.023,0.043
2013-10-29,0.046,0.048,0.041,0.046
2013-10-30,0.041,0.043,0.041,0.041
2013-10-31,0.038,0.043,0.035,0.038
2013-11-03,0.0406,0.0406,0.0406,0.0406
2013-11-04,0.051,0.051,0.038,0.051
2013-11-05,0.051,0.051,0.051,0.051
2013-11-06,0.051,0.056,0.051,0.051
2013-11-07,0.056,0.056,0.051,0.056
2013-11-11,0.0634,0.0634,0.0634,0.0634
2013-11-12,0.076,0.079,0.058,0.076
2013-11-13,0.076,0.079,0.076,0.076
2013-11-14,0.076,0.079,0.071,0.076
2013-11-17,0.0786,0.0786,0.0786,0.0786
2013-11-18,0.086,0.086,0.073,0.086
2013-11-19,0.089,0.089,0.081,0.089
2013-11-20,0.081,0.094,0.076,0.081
2013-11-21,0.076,0.084,0.076,0.076
2013-11-24,0.0761,0.0761,0.0761,0.0761
2013-11-25,0.076,0.079,0.068,0.076
2013-11-26,0.071,0.076,0.071,0.071
2013-11-28,0.066,0.066,0.066,0.066
2013-12-01,0.0659,0.0659,0.0659,0.0659
2013-12-02,0.061,0.063,0.056,0.061
2013-12-03,0.063,0.063,0.041,0.063
2013-12-04,0.056,0.086,0.053,0.056
2013-12-05,0.051,0.061,0.051,0.051
2013-12-08,0.0608,0.0608,0.0608,0.0608
2013-12-09,0.071,0.071,0.058,0.071
2013-12-10,0.071,0.076,0.071,0.071
2013-12-11,0.073,0.086,0.071,0.073
2013-12-12,0.068,0.073,0.068,0.068
2013-12-15,0.0659,0.0659,0.0659,0.0659
2013-12-16,0.071,0.071,0.063,0.071
2013-12-17,0.066,0.081,0.066,0.066
2013-12-18,0.071,0.081,0.063,0.071
2013-12-19,0.071,0.071,0.066,0.071
2013-12-22,0.0659,0.0659,0.0634,0.0634
2013-12-23,0.076,0.076,0.061,0.076
2013-12-25,0.073,0.073,0.073,0.073
2013-12-26,0.071,0.076,0.066,0.071
2013-12-29,0.0659,0.0659,0.0659,0.0659
2013-12-30,0.071,0.071,0.058,0.071
2014-01-01,0.073,0.073,0.073,0.073
2014-01-02,0.068,0.076,0.066,0.068
2014-01-05,0.0634,0.0634,0.0634,0.0634
2014-01-06,0.056,0.068,0.048,0.056
2014-01-07,0.051,0.066,0.046,0.051
2014-01-08,0.043,0.053,0.043,0.043
2014-01-09,0.043,0.046,0.038,0.043
2014-01-12,0.0406,0.0406,0.0406,0.0406
2014-01-13,0.038,0.043,0.035,0.038
2014-01-14,0.035,0.043,0.035,0.035
2014-01-15,0.043,0.046,0.035,0.043
2014-01-16,0.035,0.046,0.035,0.035
2014-01-20,0.041,0.041,0.041,0.041
2014-01-21,0.035,0.041,0.03,0.035
2014-01-22,0.035,0.046,0.035,0.035
2014-01-23,0.041,0.041,0.035,0.041
2014-01-26,0.0456,0.0456,0.0456,0.0456
2014-01-27,0.053,0.061,0.046,0.053
2014-01-28,0.051,0.056,0.051,0.051
2014-01-29,0.043,0.053,0.041,0.043
2014-01-30,0.02,0.048,0.02,0.02
2014-02-02,0.0203,0.0203,0.0203,0.0203
2014-02-03,0.053,0.053,0.018,0.053
2014-02-04,0.056,0.061,0.041,0.056
2014-02-05,0.061,0.061,0.056,0.061
2014-02-06,0.068,0.084,0.056,0.068
2014-02-09,0.0862,0.0862,0.0862,0.0862
2014-02-10,0.068,0.091,0.063,0.068
2014-02-11,0.068,0.112,0.053,0.068
2014-02-12,0.051,0.066,0.051,0.051
2014-02-13,0.033,0.056,0.02,0.033
2014-02-17,0.023,0.035,0.023,0.023
2014-02-18,0.053,0.053,0.02,0.053
2014-02-19,0.056,0.071,0.046,0.056
2014-02-20,0.051,0.058,0.048,0.051
2014-02-23,0.0406,0.0431,0.0406,0.0406
2014-02-24,0.048,0.048,0.038,0.048
2014-02-25,0.046,0.058,0.046,0.046
2014-02-26,0.048,0.048,0.046,0.048
2014-02-27,0.046,0.046,0.043,0.046
2014-03-02,0.0507,0.0507,0.0507,0.0507
2014-03-03,0.051,0.053,0.046,0.051
2014-03-04,0.051,0.056,0.051,0.051
2014-03-05,0.056,0.058,0.053,0.056
2014-03-06,0.053,0.058,0.053,0.053
2014-03-09,0.0532,0.0558,0.0532,0.0558
2014-03-10,0.056,0.056,0.043,0.056
2014-03-11,0.051,0.061,0.051,0.051
2014-03-12,0.046,0.061,0.046,0.046
2014-03-13,0.051,0.053,0.046,0.051
2014-03-16,0.0532,0.0532,0.0482,0.0482
2014-03-17,0.051,0.053,0.048,0.051
2014-03-18,0.056,0.058,0.051,0.056
2014-03-19,0.058,0.061,0.053,0.058
2014-03-20,0.061,0.061,0.056,0.061
2014-03-23,0.0532,0.0558,0.0532,0.0558
2014-03-24,0.048,0.056,0.048,0.048
2014-03-25,0.051,0.066,0.048,0.051
2014-03-26,0.051,0.053,0.043,0.051
2014-03-27,0.041,0.048,0.038,0.041
2014-03-30,0.0406,0.0406,0.0406,0.0406
2014-03-31,0.046,0.046,0.035,0.046
2014-04-01,0.041,0.048,0.035,0.041
2014-04-02,0.02,0.046,0.015,0.02
2014-04-03,0.02,0.023,0.015,0.02
2014-04-06,0.0254,0.0304,0.0228,0.0304
2014-04-07,0.03,0.046,0.025,0.03
2014-04-08,0.03,0.035,0.03,0.03
2014-04-09,0.035,0.035,0.03,0.035
2014-04-10,0.033,0.033,0.03,0.033
2014-04-13,0.033,0.033,0.033,0.033
2014-04-14,0.035,0.035,0.033,0.035
2014-04-15,0.035,0.038,0.035,0.035
2014-04-16,0.033,0.035,0.03,0.033
2014-04-20,0.0304,0.0304,0.0304,0.0304
2014-04-21,0.03,0.033,0.03,0.03
2014-04-22,0.03,0.033,0.03,0.03
2014-04-23,0.02,0.028,0.02,0.02
2014-04-24,0.015,0.025,0.01,0.015
2014-04-27,0.0152,0.0203,0.0152,0.0177
2014-04-28,0.023,0.023,0.01,0.023
2014-04-29,0.02,0.035,0.02,0.02
2014-04-30,0.025,0.035,0.02,0.025
2014-05-01,0.028,0.028,0.023,0.028
2014-05-04,0.0228,0.0228,0.0228,0.0228
2014-05-05,0.02,0.03,0.02,0.03
2014-05-06,0.03,0.03,0.03,0.03
2014-05-07,0.03,0.035,0.03,0.03
2014-05-08,0.03,0.03,0.025,0.03
2014-05-11,0.025,0.03,0.025,0.025
2014-05-12,0.025,0.03,0.025,0.03
2014-05-13,0.03,0.035,0.025,0.025
2014-05-14,0.025,0.03,0.02,0.025
2014-05-15,0.025,0.03,0.02,0.025
2014-05-18,0.025,0.03,0.02,0.025
2014-05-19,0.025,0.035,0.025,0.035
2014-05-20,0.035,0.041,0.03,0.035
2014-05-21,0.035,0.04,0.03,0.035
2014-05-22,0.035,0.041,0.03,0.035
2014-05-26,0.035,0.041,0.03,0.035
2014-05-27,0.03,0.04,0.03,0.035
2014-05-28,0.035,0.04,0.035,0.035
2014-05-29,0.035,0.041,0.03,0.035
2014-06-01,0.035,0.04,0.03,0.035
2014-06-02,0.035,0.041,0.03,0.041
2014-06-03,0.041,0.041,0.035,0.04
2014-06-04,0.035,0.04,0.03,0.035
2014-06-05,0.035,0.04,0.03,0.035
2014-06-08,0.035,0.04,0.03,0.035
2014-06-09,0.035,0.046,0.035,0.046
2014-06-10,0.046,0.046,0.04,0.041
2014-06-11,0.041,0.041,0.04,0.041
2014-06-12,0.041,0.041,0.04,0.041
2014-06-15,0.035,0.04,0.03,0.03
2014-06-16,0.035,0.041,0.035,0.041
2014-06-17,0.041,0.041,0.02,0.02
2014-06-18,0.02,0.03,0.015,0.025
2014-06-19,0.025,0.025,0.01,0.015
2014-06-22,0.015,0.02,0.015,0.02
2014-06-23,0.02,0.035,0.02,0.035
2014-06-24,0.035,0.035,0.025,0.025
2014-06-25,0.025,0.035,0.02,0.03
2014-06-26,0.03,0.03,0.02,0.03
2014-06-29,0.03,0.03,0.025,0.025
2014-06-30,0.025,0.041,0.02,0.03
2014-07-01,0.03,0.035,0.02,0.025
2014-07-02,0.025,0.03,0.01,0.01
2014-07-06,0.01,0.035,0.01,0.015
2014-07-07,0.015,0.03,0.015,0.03
2014-07-08,0.03,0.035,0.02,0.025
2014-07-09,0.025,0.025,0.02,0.02
2014-07-10,0.02,0.025,0.02,0.02
2014-07-13,0.025,0.025,0.02,0.02
2014-07-14,0.02,0.03,0.02,0.025
2014-07-15,0.025,0.03,0.02,0.02
2014-07-16,0.02,0.02,0.015,0.015
2014-07-17,0.015,0.025,0.015,0.015
2014-07-20,0.015,0.02,0.015,0.02
2014-07-21,0.02,0.03,0.02,0.03
2014-07-22,0.03,0.03,0.025,0.025
2014-07-23,0.025,0.03,0.025,0.03
2014-07-24,0.03,0.04,0.03,0.035
2014-07-27,0.035,0.04,0.03,0.03
2014-07-28,0.03,0.035,0.01,0.03
2014-07-29,0.035,0.04,0.03,0.035
2014-07-30,0.035,0.035,0.025,0.025
2014-07-31,0.025,0.03,0.02,0.03
2014-08-03,0.03,0.03,0.02,0.02
2014-08-04,0.02,0.035,0.02,0.035
2014-08-05,0.035,0.035,0.02,0.03
2014-08-06,0.03,0.03,0.025,0.03
2014-08-07,0.03,0.03,0.025,0.025
2014-08-10,0.025,0.03,0.025,0.025
2014-08-11,0.025,0.035,0.025,0.035
2014-08-12,0.035,0.04,0.03,0.035
2014-08-13,0.035,0.04,0.03,0.035
2014-08-14,0.035,0.04,0.03,0.035
2014-08-17,0.035,0.035,0.03,0.03
2014-08-18,0.03,0.04,0.03,0.03
2014-08-19,0.03,0.03,0.03,0.03
2014-08-20,0.03,0.03,0.02,0.025
2014-08-21,0.025,0.025,0.015,0.02
2014-08-24,0.02,0.02,0.015,0.015
2014-08-25,0.035,0.035,0.03,0.03
2014-08-26,0.03,0.04,0.03,0.035
2014-08-27,0.035,0.035,0.03,0.03
2014-08-28,0.03,0.03,0.02,0.03
2014-09-01,0.03,0.03,0.02,0.02
2014-09-02,0.025,0.03,0.025,0.025
2014-09-03,0.025,0.03,0.025,0.025
2014-09-04,0.025,0.03,0.025,0.025
2014-09-07,0.03,0.03,0.02,0.03
2014-09-08,0.03,0.03,0.02,0.025
2014-09-09,0.025,0.025,0.01,0.02
2014-09-10,0.02,0.02,0.02,0.02
2014-09-11,0.02,0.02,0.015,0.02
2014-09-14,0.02,0.02,0.015,0.015
2014-09-15,0.015,0.02,0.01,0.02
2014-09-16,0.02,0.02,0.02,0.02
2014-09-17,0.02,0.02,0.02,0.02
2014-09-18,0.02,0.02,0.02,0.02
2014-09-21,0.02,0.02,0.01,0.01
2014-09-22,0.01,0.015,0.01,0.015
2014-09-23,0.015,0.02,0.015,0.015
2014-09-24,0.015,0.015,0.01,0.01
2014-09-25,0.01,0.015,0.01,0.01
2014-09-28,0.015,0.015,0.005,0.005
2014-09-29,0.02,0.03,0.02,0.03
2014-09-30,0.02,0.025,0.015,0.015
2014-10-01,0.015,0.015,0.015,0.015
2014-10-02,0.015,0.02,0.01,0.01
2014-10-05,0.015,0.015,0.01,0.015
2014-10-06,0.025,0.025,0.01,0.01
2014-10-07,0.01,0.01,0.005,0.005
2014-10-08,0.005,0.01,0.005,0.005
2014-10-09,0.01,0.01,0.01,0.01
2014-10-12,0.015,0.015,0.015,0.015
2014-10-13,0.015,0.015,0.01,0.01
2014-10-14,0.152,0.152,0.015,0.0177
2014-10-15,0.0177,0.0228,0.0177,0.0228
2014-10-16,0.0228,0.0304,0.0228,0.0254
2014-10-19,0.0254,0.0304,0.02,0.0253
2014-10-20,0.0253,0.0253,0.0228,0.0228
2014-10-21,0.0228,0.03,0.02,0.0203
2014-10-22,0.0203,0.0203,0.0076,0.0076
2014-10-23,0.0076,0.01,0.0076,0.0076
2014-10-26,0.01,0.0101,0.01,0.0101
2014-10-27,0.0203,0.0203,0.0203,0.0203
2014-10-28,0.0203,0.03,0.02,0.0203
2014-10-29,0.0203,0.101,0.0101,0.0101
2014-10-30,0.0101,0.0127,0.0076,0.0076
2014-11-02,0.0076,0.0076,0.0076,0.0076
2014-11-03,0.0228,0.03,0.01,0.0253
2014-11-04,0.0253,0.0304,0.0253,0.0304
2014-11-05,0.0304,0.0304,0.02,0.0253
2014-11-06,0.0253,0.03,0.02,0.0279
2014-11-09,0.0279,0.03,0.02,0.03
2014-11-10,0.0203,0.0203,0.0203,0.0203
2014-11-11,0.0405,0.0405,0.02,0.0203
2014-11-12,0.0203,0.0203,0.01,0.0127
2014-11-13,0.0127,0.0228,0.0127,0.0127
2014-11-16,0.0127,0.0152,0.0127,0.0127
2014-11-17,0.0127,0.0304,0.0127,0.0228
2014-11-18,0.0228,0.0228,0.0076,0.0076
2014-11-20,0.0076,0.01,0.0051,0.01
2014-11-23,0.0051,0.0076,0.0051,0.0076
2014-11-24,0.0203,0.03,0.02,0.0279
2014-11-25,0.0279,0.03,0.02,0.0203
2014-11-27,0.0203,0.1,0.01,0.0152
2014-11-30,0.0152,0.1,0.0152,0.0177
2014-12-01,0.0304,0.0304,0.02,0.0228
2014-12-02,0.0228,0.0279,0.0101,0.0101
2014-12-03,0.0101,0.03,0.0101,0.0203
2014-12-04,0.0203,0.03,0.0177,0.0203
2014-12-07,0.0203,0.0203,0.0101,0.0101
2014-12-08,0.0101,0.0406,0.0101,0.0406
2014-12-09,0.0406,0.0406,0.03,0.038
2014-12-10,0.038,0.038,0.0253,0.0304
2014-12-11,0.0304,0.033,0.02,0.0228
2014-12-14,0.0228,0.0254,0.02,0.0203
2014-12-15,0.0203,0.0355,0.0203,0.0355
2014-12-16,0.0355,0.04,0.02,0.02
2014-12-17,0.0279,0.0406,0.02,0.0406
2014-12-18,0.0406,0.0431,0.03,0.033
2014-12-21,0.033,0.0355,0.02,0.0279
2014-12-22,0.0279,0.0507,0.02,0.0406
2014-12-23,0.0406,0.0406,0.01,0.0304
2014-12-25,0.0076,0.0101,0.0076,0.0101
2014-12-28,0.0101,0.0127,0.0076,0.0127
2014-12-29,0.0127,0.0431,0.0127,0.0304
2014-12-30,0.0304,0.05,0.03,0.0406
2015-01-01,0.0431,0.0431,0.02,0.0228
2015-01-04,0.0228,0.03,0.0152,0.0203
2015-01-05,0.0203,0.0304,0.0101,0.0304
2015-01-06,0.0304,0.0304,0.03,0.0304
2015-01-07,0.0304,0.0304,0.02,0.0228
2015-01-08,0.0228,0.0253,0.02,0.0203
2015-01-11,0.0203,0.03,0.0177,0.0203
2015-01-12,0.0304,0.0304,0.02,0.0304
2015-01-13,0.0304,0.0304,0.0279,0.0304
2015-01-14,0.0304,0.033,0.0253,0.0253
2015-01-15,0.0253,0.0304,0.02,0.0228
2015-01-19,0.0228,0.0228,0.0127,0.0127
2015-01-20,0.0253,0.0304,0.0253,0.0253
2015-01-21,0.0253,0.0304,0.02,0.03
2015-01-22,0.0203,0.0253,0.0152,0.0203
2015-01-25,0.0203,0.0203,0.0101,0.0101
2015-01-26,0.04,0.04,0.02,0.03
2015-01-27,0.0253,0.03,0.02,0.0228
2015-01-28,0.0228,0.0228,0.0152,0.0152
2015-01-29,0.0152,0.0177,0.0101,0.0127
2015-02-01,0.0127,0.015,0.0101,0.0101
2015-02-02,0.0177,0.03,0.0177,0.0253
2015-02-03,0.0253,0.0253,0.0127,0.0127
2015-02-04,0.0127,0.02,0.0101,0.0152
2015-02-05,0.01,0.03,0.01,0.0254
2015-02-08,0.0254,0.05,0.01,0.0101
2015-02-09,0.1,0.1,0.0127,0.0127
2015-02-10,0.0127,0.0127,0.0101,0.0101
2015-02-11,0.0101,0.0152,0.0101,0.0127
2015-02-12,0.0127,0.0152,0.01,0.0101
2015-02-16,0.0101,0.0152,-0.0001,0.0152
2015-02-17,0.0152,0.0203,0.01,0.0203
2015-02-18,0.0203,0.0203,0.01,0.0152
2015-02-19,0.0152,0.0203,0.01,0.0177
2015-02-22,0.0177,0.0203,0.01,0.0203
2015-02-23,0.0203,0.0253,0.01,0.0253
2015-02-24,0.0253,0.0253,0.02,0.0203
2015-02-25,0.0203,0.0228,0.02,0.0203
2015-02-26,0.0203,0.0228,0.0152,0.0152
2015-03-01,0.0152,0.0152,0.0152,0.0152
2015-03-02,0.0203,0.0203,0.0177,0.0177
2015-03-03,0.0177,0.0203,0.0177,0.0177
2015-03-04,0.0177,0.0177,0.0076,0.0076
2015-03-05,0.0076,0.0152,0.0076,0.0101
2015-03-08,0.0101,0.0127,0.0101,0.0101
2015-03-09,0.0152,0.0177,0.0152,0.0177
2015-03-10,0.0177,0.03,0.0177,0.0177
2015-03-11,0.0177,0.03,0.0177,0.0279
2015-03-12,0.0279,0.0304,0.0254,0.0304
2015-03-15,0.0304,0.04,0.03,0.0355
2015-03-16,0.0456,0.0532,0.04,0.05
2015-03-17,0.0532,0.06,0.03,0.0456
2015-03-18,0.0456,0.0456,0.0152,0.0152
2015-03-19,0.0152,0.0152,0.0101,0.0101
2015-03-22,0.0101,0.0101,0.0101,0.0101
2015-03-23,0.0203,0.0228,0.02,0.0203
2015-03-24,0.0203,0.03,0.02,0.0228
2015-03-25,0.0228,0.04,0.0228,0.0355
2015-03-26,0.0355,0.04,0.03,0.038
2015-03-29,0.038,0.0406,0.02,0.0228
2015-03-30,0.0355,0.0456,0.02,0.0355
2015-03-31,0.0355,0.0406,0.02,0.038
2015-04-01,0.038,0.038,0.0152,0.0152
2015-04-05,0.0127,0.0177,0.0127,0.0152
2015-04-06,0.0253,0.0253,0.02,0.0253
2015-04-07,0.0253,0.03,0.0203,0.0228
2015-04-08,0.0228,0.0304,0.0228,0.0253
2015-04-09,0.0253,0.0304,0.02,0.03
2015-04-12,0.0254,0.0254,0.0127,0.02
2015-04-13,0.0127,0.03,0.0127,0.0127
2015-04-14,0.0127,0.0203,0.01,0.0177
2015-04-15,0.0177,0.0203,0.01,0.0177
2015-04-16,0.0177,0.0203,0.01,0.0177
2015-04-19,0.0177,0.0203,0.01,0.01
2015-04-20,0.0152,0.03,0.0152,0.0253
2015-04-21,0.0253,0.03,0.02,0.0253
2015-04-22,0.0253,0.03,0.02,0.0228
2015-04-23,0.0228,0.03,0.02,0.0203
2015-04-26,0.0203,0.03,0.01,0.02
2015-04-27,0.0203,0.03,0.01,0.0152
2015-04-28,0.0152,0.0152,0.0076,0.0152
2015-04-29,0.0152,0.0152,0.0051,0.01
2015-04-30,0.0051,0.0076,0.0051,0.0076
2015-05-03,0.0076,0.0076,0.0076,0.0076
2015-05-04,0.0076,0.0177,0.0076,0.0127
2015-05-05,0.0127,0.02,0.01,0.0127
2015-05-06,0.0127,0.0203,0.01,0.0152
2015-05-07,0.0152,0.0152,0.0076,0.0076
2015-05-10,0.0076,0.021,0.0076,0.0127
2015-05-11,0.02,0.0228,0.01,0.0228
2015-05-12,0.0228,0.0253,0.02,0.0203
2015-05-13,0.0203,0.0203,0.01,0.0177
2015-05-14,0.0177,0.0203,0.01,0.0152
2015-05-17,0.0203,0.0203,0.01,0.0127
2015-05-18,0.0203,0.0203,0.02,0.0203
2015-05-19,0.0203,0.0304,0.01,0.0304
2015-05-20,0.0304,0.0304,0.01,0.0177
2015-05-21,0.0177,0.0203,0.01,0.02
2015-05-25,0.0177,0.0203,0.01,0.0152
2015-05-26,0.0152,0.0203,0.01,0.0177
2015-05-27,0.0177,0.0177,0.0076,0.0076
2015-05-28,0.0076,0.0101,0.0076,0.01
2015-05-31,0.0025,0.011,0.0025,0.0101
2015-06-01,0.0127,0.0152,0.01,0.0152
2015-06-02,0.0152,0.02,0.01,0.0153
2015-06-03,0.0153,0.0153,0.01,0.0153
2015-06-04,0.0153,0.0203,0.01,0.0203
2015-06-07,0.0203,0.0203,0.01,0.0152
2015-06-08,0.02,0.0203,0.01,0.0203
2015-06-09,0.0203,0.0203,0.01,0.0203
2015-06-10,0.0203,0.0203,0.01,0.0178
2015-06-11,0.0178,0.0989,0.01,0.0102
2015-06-14,0.0102,0.0102,0.0051,0.0102
2015-06-15,0.0127,0.0127,0.01,0.0127
2015-06-16,0.0127,0.017,0.01,0.0127
2015-06-17,0.0127,0.0127,0.01,0.0101
2015-06-18,0.0101,0.0101,0.0051,0.0051
2015-06-21,0.0076,0.0101,0.0076,0.01
2015-06-22,0.0102,0.0102,0.01,0.0102
2015-06-23,0.0102,0.0102,0.01,0.01
2015-06-24,0.0102,0.0102,0.0051,0.0051
2015-06-25,0.0051,0.0127,0.0025,0.0025
2015-06-28,0.0025,0.01,0.0025,0.0051
2015-06-29,0.0051,0.03,0.0051,0.0254
2015-06-30,0.0254,0.03,0.01,0.02
